customer_id,name,gender,age,income,location,dependents,risk_tolerance,existing_policies,health_condition,policy_type,coverage,policy_tenure,payable_insurance_amount,transaction_frequency,average_transaction_amount,investment_goal,claims_history,premium_amount,marital_status,employment_type,industry,loan_obligations,credit_score,savings_amount,monthly_expenses,preferred_payment_mode,policy_claim_frequency,home_ownership,car_ownership,emergency_fund_availability
15371bd3-64a5-4eea-9cd6-3bb23d42e497,Rebecca Duffy,Female,24,490019,South Bridgettown,3,Medium,3,Healthy,Health,9563534,3,23059,21,3187,Emergency Fund,4,11161.97391561615,Single,Retired,Retail,723131,505,798621,71457,Monthly,1,Owned,No,504380
2d71da3d-de71-4eb3-9085-5a74924d08dd,Jason Miller,Male,56,438545,North Annchester,3,Medium,3+,High Risk,Health,7001398,27,19557,14,6778,Emergency Fund,0,10259.165406883123,Single,Salaried,Education,912817,356,2305598,132457,Monthly,1,Rented,No,86783
9825b7d4-28aa-4f10-8cd1-f5492cda06ab,Sherry Ruiz,Male,31,1532689,Smithhaven,3+,Low,3,High Risk,Home,4447448,4,23763,13,840,Retirement,4,38388.08408088345,Widowed,Unemployed,Education,203805,866,4390427,149866,Monthly,1,Owned,No,200712
1e091d51-096b-480d-80df-184f6d2db0cc,Christopher Perry,Other,31,870678,North Jamesville,3+,Low,2,High Risk,Health,729370,22,16631,10,3223,Retirement,2,14916.86963716841,Widowed,Unemployed,Healthcare,568004,551,267641,143279,Quarterly,0,Rented,Yes,54837
51114fa2-e69f-4e75-a7a7-3f69cab57d26,Tami Gardner,Female,47,718155,South Adrianland,3+,Low,1,High Risk,Life,3101200,4,45296,22,6537,Retirement,0,10132.064914269802,Divorced,Salaried,Manufacturing,645193,547,815146,199494,Monthly,4,Rented,No,853974
50f6fdd9-df63-4c1f-8340-66e5fbf7a837,Robert Pierce,Female,51,505949,Port Laura,2,Medium,2,High Risk,Auto,7252496,13,22576,11,5398,Wealth Growth,1,10428.518421371024,Divorced,Self-Employed,Healthcare,143360,605,3043511,86739,Annual,3,Rented,Yes,761611
306b9794-91f5-4efd-9df7-3dd18af1b14b,Margaret Shields,Female,32,1777979,Tylerport,3+,High,3+,Pre-existing Condition,Health,2029098,3,44958,6,1768,Education,4,42410.056745832306,Divorced,Salaried,IT,987886,798,4150799,109790,Monthly,2,Owned,Yes,963950
5dc196d7-60d6-4ece-96cf-99462d395beb,Michelle Cuevas,Female,63,604530,Connieton,3+,Low,2,High Risk,Life,1625226,17,27098,19,8686,Wealth Growth,2,7251.056690460471,Divorced,Retired,Education,704267,659,1242207,71294,Quarterly,1,Owned,No,47537
fef0ebbd-fd8a-43b6-8769-b9d90b2caf99,Robert Morgan,Other,52,1111163,Richardstad,3+,High,3,High Risk,Life,2463401,11,29207,22,8973,Education,3,27476.3416943205,Married,Self-Employed,Manufacturing,371723,678,3268282,78877,Annual,2,Rented,No,529711
56801bbc-d24b-4090-b0de-38b4c4032e79,April Terry,Female,43,678811,East Erik,0,Medium,0,High Risk,Auto,6842252,7,17566,3,3544,Emergency Fund,2,14107.078659718403,Single,Salaried,Education,374299,657,4178558,123301,Quarterly,4,Rented,No,724334
38487440-5697-4329-8df5-06293e1f9706,Michael Valencia,Female,24,1594197,Port Ronald,1,Medium,2,High Risk,Health,1749938,5,48744,4,2529,Emergency Fund,0,34322.336765824875,Widowed,Salaried,Manufacturing,380886,638,4593275,107430,Quarterly,2,Owned,No,20461
b86b51d6-870c-45a8-89d7-d6677c1c52a9,Sandra Craig,Male,23,685344,West Anthony,3,High,3+,High Risk,Home,8554014,20,14437,15,1605,Education,2,16825.51000983764,Married,Unemployed,IT,465602,312,1545202,71921,Monthly,1,Owned,No,476748
0eb5a3b6-8b11-4cbc-8d77-802f2f898fe7,Roger Cook,Male,56,1011229,New Jamie,2,Medium,0,High Risk,Life,7330533,28,46909,17,482,Wealth Growth,0,22499.985930977222,Widowed,Unemployed,Retail,293354,675,2849729,29435,Annual,4,Rented,Yes,450886
fcd97e7b-fcfa-4c58-b7be-c8164b7d3eb2,Paul Morgan,Male,56,1955009,Aliciamouth,2,High,3,Healthy,Auto,1389657,28,13497,27,4785,Emergency Fund,2,39265.208481961825,Single,Self-Employed,Retail,831689,320,4587496,188635,Quarterly,4,Owned,Yes,552702
aea0f2ce-b09d-4893-849a-de30cc7d78f6,Ashley Ferguson,Other,62,1571829,Port Haroldview,1,Low,3,High Risk,Life,1671706,12,18798,29,3552,Retirement,1,29893.691506929394,Divorced,Self-Employed,Finance,9264,866,3608612,117976,Annual,3,Owned,Yes,613373
b866cd67-fcde-4c43-ad29-b3452a7396e4,Donald Collier,Female,42,1836637,Millermouth,2,Low,3,Pre-existing Condition,Auto,3738526,13,6346,18,7316,Education,1,35416.85164477995,Widowed,Self-Employed,Retail,502722,771,383784,35301,Annual,0,Owned,Yes,291981
bdb84f20-0c25-4194-b82e-df2381c65d48,Ryan Berry,Other,54,1364256,Susantown,1,Low,0,High Risk,Home,5976381,23,26602,26,2914,Retirement,2,24201.914494335873,Widowed,Self-Employed,Retail,113856,627,3597825,118383,Annual,1,Rented,No,408608
ad54f3a0-aa09-4563-bc26-082b45901c20,Elizabeth Hood,Male,36,1772788,Cesarberg,3+,High,1,High Risk,Life,957425,28,31595,25,5322,Retirement,3,40450.53814520743,Married,Self-Employed,IT,369846,657,2392352,52343,Monthly,2,Rented,Yes,306992
15ce5888-623c-40d7-989b-396038424eea,Tammy White,Other,29,1272467,West Christopher,1,Medium,3+,Pre-existing Condition,Life,5817948,11,49489,12,2789,Emergency Fund,1,21131.84452112007,Married,Unemployed,Healthcare,581977,463,724642,93422,Monthly,1,Rented,Yes,643241
bfefdd62-150d-4552-85d9-6767fdd94976,Larry Wilson,Male,39,1755082,Maxchester,2,High,3+,High Risk,Home,1644844,13,48023,24,7574,Retirement,3,22450.304918501937,Divorced,Unemployed,Finance,285339,483,1065251,126389,Annual,0,Owned,Yes,231174
f584e685-3e72-48c8-ae66-0ef7c40cac22,Lynn Shields,Male,22,704201,East Matthewshire,3,Medium,2,High Risk,Life,8688273,27,45360,1,4962,Emergency Fund,4,18604.320722745193,Widowed,Unemployed,Education,515690,602,131845,70810,Monthly,0,Rented,No,37875
2ea701a9-5318-4835-9cd5-8d0a4c48cfac,Jordan Arroyo,Other,55,1492412,New Shawnland,2,Medium,3+,Pre-existing Condition,Auto,1628689,27,37948,5,3864,Education,1,36747.11415060444,Widowed,Self-Employed,Finance,657842,670,2360207,97849,Quarterly,3,Rented,Yes,903754
9fefcb8b-8ed0-44c3-8b4b-bb7998f7080f,Autumn Brown,Female,59,416880,New Stephanie,1,High,0,Pre-existing Condition,Home,3531182,24,17803,22,3971,Education,3,-1233.274091458552,Widowed,Self-Employed,Education,662937,760,297482,180061,Monthly,0,Owned,No,271351
0c397492-0ef2-47e8-944e-607c7503dafe,Ebony Miller,Other,20,1414552,Lake Jamesfort,3+,High,1,Pre-existing Condition,Auto,7685654,14,33294,22,6804,Retirement,1,24653.460765171505,Married,Salaried,IT,707404,877,1338808,103359,Quarterly,1,Owned,No,945266
226276d9-eaf4-4412-b590-91706ba07e54,Marvin Sanchez,Other,63,688800,North Michelle,2,Low,2,Pre-existing Condition,Auto,558269,26,19907,11,3787,Education,3,13905.866866296987,Single,Retired,Healthcare,530410,371,3637557,171317,Monthly,3,Rented,No,953895
c7187bbd-eeff-4d78-92da-8ab08b867cc9,Krista Smith,Male,26,1872189,North Robert,2,Low,3+,High Risk,Home,6463221,13,41659,26,5385,Retirement,0,29865.80049623548,Divorced,Salaried,Healthcare,507440,376,81732,28667,Quarterly,4,Rented,Yes,298103
d2a78f2b-70de-4b45-a1ff-51e7a71aa191,Jennifer Sanders,Other,64,1606209,Hudsonburgh,3+,High,3,Healthy,Health,6180989,23,17869,15,2352,Emergency Fund,0,27011.254548310928,Divorced,Salaried,Education,598246,607,3278364,41267,Quarterly,2,Rented,Yes,979352
7dcf49fd-1e25-4a87-a491-c3b25b0286ef,Taylor Mckee,Female,40,1038647,East Pennymouth,1,Medium,1,High Risk,Home,8514497,9,13295,2,2874,Education,2,24237.9082916936,Single,Retired,Retail,545760,587,3899601,181018,Monthly,3,Rented,Yes,766580
6e3b0f3b-8bb0-4805-b6be-94af4dfeb399,Holly Weaver,Male,41,1441004,Scottport,3,High,0,Healthy,Home,865182,28,12113,16,4184,Emergency Fund,3,33997.19297187416,Single,Salaried,Finance,333686,660,567503,135480,Quarterly,4,Rented,No,244763
ee3b80fb-104c-4e04-8e6a-406455b2b442,Cindy Estes,Other,46,967697,West Michelleburgh,0,Medium,3,High Risk,Health,5598635,9,35373,15,2938,Education,2,16140.38239588193,Married,Self-Employed,Healthcare,586920,687,3397122,197866,Annual,0,Owned,No,298390
fb1795a9-b688-4e2f-b5c0-ab8aa8bab5ab,Cynthia West,Female,64,1560328,Angelaburgh,2,High,0,Pre-existing Condition,Auto,2669186,2,10865,22,2287,Wealth Growth,4,28560.17435434988,Married,Unemployed,Retail,344811,439,2201439,150316,Monthly,1,Owned,No,320960
ac900253-5da8-414c-8e32-71349d15baaf,Charles Smith Jr.,Female,48,1612221,Bridgetberg,3,Low,3,Healthy,Auto,354394,11,30507,14,2972,Wealth Growth,4,40458.512519843396,Married,Salaried,Healthcare,250334,442,2785594,57089,Monthly,4,Rented,Yes,334138
27e9334d-7e27-4c0d-89b3-7a1b3fe91a20,Brenda Clark,Male,30,1227270,Brownland,3,High,2,High Risk,Health,7832718,24,35596,18,2301,Emergency Fund,3,24121.380852046754,Single,Self-Employed,Healthcare,146116,650,2827895,26222,Quarterly,0,Owned,Yes,113509
1212dbac-3049-47c3-a3fe-630a72c28d47,Bethany Holder,Male,57,1739211,South Steven,2,Low,3+,Pre-existing Condition,Life,7286331,5,8102,27,8100,Emergency Fund,0,33195.73201538134,Single,Salaried,Healthcare,864861,507,4750379,143008,Annual,1,Rented,Yes,582580
4d452f7b-4717-4f13-a48d-6360a70a63dc,Shannon Lopez,Other,43,530881,Stephanieville,2,High,2,Healthy,Health,1328874,5,12934,14,9457,Wealth Growth,2,15733.211256216488,Divorced,Unemployed,Education,484616,647,254924,67647,Quarterly,1,Rented,Yes,603534
be8bc423-3875-45f7-861a-f0666e233860,Derek Salazar,Female,45,1626601,Lake Kimberlychester,1,Low,3+,Pre-existing Condition,Auto,5454350,27,16357,9,4732,Emergency Fund,2,27654.06208782892,Single,Retired,Healthcare,277301,450,2326341,27132,Monthly,3,Owned,No,692521
ec8d68e6-35eb-4e6c-9d15-0dde2ac21113,Donald Nelson,Female,33,562424,North Granthaven,0,High,0,High Risk,Home,8270924,11,22082,10,2735,Retirement,4,11243.69362477961,Divorced,Unemployed,Education,638370,812,3826670,168288,Monthly,1,Rented,No,340585
1ba4f408-2561-4b71-b2bf-aff331ccda46,Dale Hall,Male,23,1085644,Waltonville,1,Low,3,High Risk,Auto,8819319,23,30690,4,2657,Emergency Fund,1,17664.01559938428,Single,Salaried,Retail,261530,313,438158,140029,Annual,2,Owned,No,32315
4bc972b8-25ae-4803-9bc0-a02f265c4bba,Jason Garcia,Male,29,1327193,Ryanmouth,2,Low,3+,Pre-existing Condition,Life,5137038,4,25280,26,3016,Emergency Fund,2,22703.7354974155,Single,Self-Employed,Manufacturing,392252,510,4498964,55410,Monthly,0,Rented,No,756713
b866ebbb-6ff7-4870-8402-283d3295e2a9,Zachary Smith,Male,43,1004114,Johnstonstad,3+,Low,2,Healthy,Home,3791341,5,41924,24,5451,Emergency Fund,0,30196.837644165375,Married,Unemployed,Retail,207742,479,532519,88485,Annual,2,Rented,No,146567
c37294ac-f187-4160-9b7a-6281c31b7acf,Rachel Nolan,Male,55,501571,West Nicolemouth,0,Low,1,High Risk,Auto,8856992,6,10018,2,432,Emergency Fund,2,12229.0647048651,Widowed,Retired,IT,761839,567,1722150,64359,Annual,2,Owned,No,942002
aca7535f-9d9d-443e-8821-5fff06938cc4,Sarah Sanchez,Female,54,804079,East Shari,0,Low,0,Healthy,Auto,7595045,27,37916,12,9845,Retirement,3,19484.022841311074,Single,Retired,Healthcare,931261,580,1407340,59388,Quarterly,2,Rented,Yes,693068
a9b034eb-b466-4740-bd0b-d58bdb448533,Andrew Thompson,Female,47,1248605,North Amyberg,3+,Low,1,Pre-existing Condition,Health,1869401,19,23399,1,2995,Emergency Fund,2,20015.85491105381,Divorced,Self-Employed,Education,582508,419,58159,65593,Annual,2,Owned,Yes,792769
bcf3b9cf-da8c-40d1-91ee-1f49aa193cba,Bailey Parker,Female,45,1777628,Port Tammy,1,Medium,3+,Pre-existing Condition,Home,2914282,13,13326,14,8310,Retirement,3,33626.83794540297,Widowed,Salaried,Manufacturing,809015,470,1406034,168106,Monthly,2,Rented,Yes,87855
25d61712-6e34-4872-9110-c24e6924e74d,Anthony Boyer,Female,46,1373155,South Michael,3+,Low,3,High Risk,Health,8550740,11,35974,13,8040,Education,2,29545.969492141587,Widowed,Self-Employed,IT,475010,769,4303720,144404,Monthly,3,Owned,No,155134
e20c3e74-d1f8-407c-8cdf-ceaa5502ca8f,Alyssa Bradley,Other,28,1985170,Davisshire,3+,Low,2,Pre-existing Condition,Health,5929060,2,31072,13,8609,Retirement,3,40313.44335044154,Single,Salaried,IT,727413,368,3793546,42739,Annual,4,Owned,Yes,673286
6f02cd4e-6320-4dcb-8a9f-0a5bef242d82,Shawn Owens,Female,25,1468070,Burnshaven,3+,Medium,3,High Risk,Life,5360291,6,30468,3,4297,Emergency Fund,0,40274.74061921782,Divorced,Salaried,Healthcare,216988,726,4538931,83703,Monthly,0,Rented,No,949359
80846dcc-d01e-4703-90bb-bef6e1e1ebd4,John Smith,Male,26,448580,South Manuelhaven,2,Medium,1,Healthy,Auto,9940658,17,29791,6,8953,Education,3,7457.0195668711,Married,Self-Employed,Manufacturing,201786,306,3168733,44353,Annual,3,Rented,Yes,393909
88893bb1-031f-4387-a919-21e6a0eca73e,Crystal Valdez,Female,64,1995316,Brandonbury,1,High,0,Healthy,Life,2579800,26,49650,15,4022,Education,0,39845.2812784352,Single,Unemployed,IT,59264,439,2969726,155284,Quarterly,4,Rented,Yes,470690
d6f67420-1bdc-4c5f-be0f-b992f7d5e5e8,Joseph Barrera,Female,38,1753353,Jeffreymouth,0,Low,3,Pre-existing Condition,Auto,463780,28,14390,9,4994,Education,0,35373.7717561993,Married,Salaried,IT,301818,399,3178659,130735,Quarterly,4,Owned,No,608969
a9dcdb26-8e73-4c5c-b934-cfdd30661635,Reginald Zuniga,Male,50,788904,North James,2,Medium,2,Pre-existing Condition,Home,5215538,24,24657,9,2208,Retirement,0,21883.88709521051,Divorced,Salaried,IT,124146,895,4126452,82757,Quarterly,3,Owned,No,563300
1333b8ce-5871-4ea5-a016-8693ba3c0f77,Angela Baker,Male,19,795933,East Stephanieborough,3,Medium,3,High Risk,Life,9842401,1,40014,27,4338,Wealth Growth,4,8210.800923638188,Divorced,Unemployed,Manufacturing,718997,768,4972101,194306,Annual,3,Rented,No,578116
ae8aa06e-452d-4817-b993-a2345e823514,Nicole Howe,Male,44,1679935,Port Sandra,1,Medium,3+,High Risk,Auto,1658209,17,43428,17,972,Retirement,3,35147.5147712797,Widowed,Retired,Manufacturing,848283,435,2182593,135199,Annual,0,Rented,No,882126
d53e9c83-69f1-4d04-9014-122f99ee2e60,Michael Hoover,Female,45,1526535,North Christinafort,3,Low,1,Pre-existing Condition,Home,7326797,5,22694,17,6076,Wealth Growth,0,24297.637636684987,Divorced,Unemployed,Manufacturing,575254,460,1613178,97795,Monthly,1,Owned,No,790302
99d91d62-bbf5-4ad5-860a-082a6512374b,William Peterson,Female,58,382325,Tarafort,2,High,1,Healthy,Life,3537896,2,18140,18,2219,Retirement,3,7148.72874303491,Divorced,Salaried,Manufacturing,488815,487,687670,123878,Annual,0,Owned,Yes,482618
70d122fc-819a-4a64-977e-f61682e25216,Gabriel Williams,Female,62,1826378,South Sheila,3+,Low,0,Pre-existing Condition,Home,8549419,24,18668,17,9743,Retirement,3,40815.964908507674,Widowed,Unemployed,IT,782683,749,1696845,108247,Monthly,0,Rented,Yes,630610
c37b9863-627a-4df9-b569-5fe08c598af0,Jacob Stephens,Male,51,1411895,North Kevin,0,High,3+,Pre-existing Condition,Health,3524155,25,49781,11,624,Emergency Fund,0,30463.230103015096,Divorced,Unemployed,Finance,68467,768,2873242,173080,Monthly,1,Owned,No,237278
f9df2f8e-ff93-49c2-b603-ef8093788137,Alexander Lewis,Female,19,1850975,East Todd,3,Low,3+,Healthy,Home,9678270,8,12591,17,1095,Emergency Fund,0,35905.43555910723,Divorced,Unemployed,Retail,873260,420,877422,73347,Annual,0,Owned,No,496784
c55e0be4-291b-4a32-a0db-ad1c7a00cabb,Kenneth Harris,Male,45,831326,Leeton,1,Low,0,Pre-existing Condition,Auto,1467132,9,7748,29,1092,Wealth Growth,1,7880.585715107374,Divorced,Salaried,Finance,276560,737,1932737,192176,Annual,2,Rented,Yes,299298
05f42701-6521-47a2-992a-c7cb3146756e,Jennifer Martin,Male,42,715992,Wheelerville,1,High,3+,High Risk,Auto,142932,27,7463,11,2001,Education,1,9947.530903698025,Widowed,Salaried,Finance,38867,405,1223322,32004,Annual,1,Rented,No,317926
9472321c-c9d4-43b2-8c4e-5c5c6fed6d2c,Sean Brown,Male,44,1511057,Terryburgh,3,Medium,1,Healthy,Home,150771,23,21919,28,9394,Emergency Fund,4,21319.417036752144,Divorced,Unemployed,IT,619503,749,2562578,21683,Quarterly,2,Rented,No,324585
3cea5745-f979-4be3-a0ee-e8a8efb559d5,Anne Hodges,Male,42,428623,Wileyburgh,3,Medium,3+,Healthy,Health,4046726,12,46744,12,6783,Wealth Growth,0,14959.23999656675,Married,Self-Employed,Retail,975586,638,2581733,54711,Quarterly,3,Rented,No,696598
f4fa6059-7ac5-4943-98b8-d1ee7829deae,Benjamin Williams,Female,48,1751306,Lopeztown,3,Medium,0,High Risk,Life,9652848,24,43608,7,9307,Education,0,41880.33924500463,Married,Self-Employed,Finance,356512,373,2769815,58252,Annual,1,Owned,Yes,842194
1a703c76-6f63-4e6a-a9fe-599d4d56321d,Jessica Hamilton,Female,38,1862124,Port Matthewport,1,High,0,Healthy,Life,6525932,13,21251,17,1172,Emergency Fund,0,32516.37929407558,Single,Retired,Education,430925,595,1270647,139106,Quarterly,3,Owned,No,197895
a2fd4aa7-7e43-43c3-a6f8-efe6a07a21bc,Michelle Good,Male,22,921240,Port Keithborough,2,High,3,Pre-existing Condition,Life,9581787,25,7187,13,762,Wealth Growth,1,21378.301848887528,Single,Self-Employed,Healthcare,595527,639,3066875,107921,Quarterly,1,Owned,Yes,727191
57c5cff1-0b3d-4011-9d71-eb4da8b7e4db,Daisy Church,Female,38,619438,Johnsonfort,1,Low,3+,Healthy,Health,4007417,23,37227,19,3019,Wealth Growth,0,15043.004972721443,Married,Retired,IT,951870,719,1130043,195009,Quarterly,0,Owned,Yes,115530
797d3bb0-d876-4e75-99d7-96f786b7c110,Kenneth Winters,Male,64,501597,Lake Mark,3+,Low,0,Pre-existing Condition,Health,9630918,3,36726,26,1133,Retirement,4,11491.377952094312,Widowed,Retired,IT,151243,847,2853362,174830,Monthly,4,Rented,Yes,822864
d4171eca-eee3-4fe1-9165-b822ac5b9d8d,Richard Barrett,Female,43,1412557,Lake Melissa,0,Medium,2,High Risk,Home,6215615,5,31190,9,3705,Education,0,25874.719315410573,Divorced,Salaried,Education,577759,362,597158,75943,Monthly,2,Rented,No,711375
d08752c1-c311-4937-ab89-1021666f08c9,Rachel Barker,Other,41,558414,Velezport,3+,Low,1,Healthy,Home,4640014,8,10028,23,8856,Emergency Fund,2,9657.502789105914,Married,Retired,Education,306418,869,4304447,42382,Quarterly,3,Rented,Yes,916313
a4226b90-9c9d-42f6-9dc2-46215aedae41,Andrew Castaneda,Male,21,1291824,Tateshire,3+,Medium,2,Healthy,Auto,6476647,12,41858,27,4246,Wealth Growth,2,28717.203336060695,Widowed,Self-Employed,IT,144412,797,3110413,188958,Monthly,4,Rented,No,345979
a3ed11dc-2274-44b2-be20-356973be00a6,April Johnson DDS,Other,63,1163601,North Oliviaton,2,Medium,2,High Risk,Life,5430644,3,27363,29,7582,Education,4,18371.087611724175,Single,Salaried,IT,464957,894,3142187,21075,Quarterly,1,Rented,No,668471
d270c00f-34af-409b-8deb-1afa4678769a,Stephanie Sanders,Female,41,1079436,Port Erin,0,Medium,3,Pre-existing Condition,Auto,3040646,10,31202,5,514,Emergency Fund,2,28095.218030239277,Single,Unemployed,Manufacturing,78070,340,4634959,135409,Monthly,0,Owned,Yes,337090
fa79f50e-0a20-468d-a6be-c52f12f7f256,David Watkins,Female,24,1734778,North Chelseaville,1,Low,3,High Risk,Auto,8692416,22,30059,8,7426,Wealth Growth,2,33806.447299777254,Single,Self-Employed,Manufacturing,503307,600,2185132,70938,Quarterly,4,Rented,No,656470
2cfa35a5-527a-4649-a811-f42fe854e3d5,Mrs. Katherine Drake,Other,27,1060128,Martinside,0,High,3,Pre-existing Condition,Health,9345326,16,33779,13,1404,Education,4,23170.41841429407,Divorced,Unemployed,IT,99097,503,2503815,82808,Monthly,0,Owned,No,72177
59d4902d-14de-4a60-80cf-93dacb7a9d77,Harold Mitchell,Male,49,331174,Adamport,3,Low,0,High Risk,Life,7409159,21,33815,14,8653,Retirement,4,6233.52910244825,Widowed,Self-Employed,Manufacturing,308692,841,3181428,56553,Quarterly,2,Owned,Yes,648260
04fda534-aa2d-4d22-8282-9206eb3abc69,Jonathan Wagner,Female,20,522976,Christinashire,1,Medium,0,High Risk,Auto,4388008,9,37663,24,1952,Retirement,2,4175.802360335476,Single,Unemployed,Education,126834,728,1597391,33242,Annual,1,Rented,Yes,276539
2c5fc472-c7e6-4efd-98ac-9d95fd85cedc,Jose Hernandez,Female,40,1793966,Lake Daniel,2,Medium,3+,Healthy,Auto,4140346,21,33167,9,6948,Wealth Growth,3,37721.99345462441,Married,Self-Employed,Education,568750,497,3031088,38630,Quarterly,0,Owned,No,355462
b6a9e6af-54c9-42e9-b0e4-2739f00e226f,Gina Booth,Female,61,985932,Shellystad,1,High,3,High Risk,Life,7716062,7,10844,12,4832,Retirement,0,18335.791668786344,Married,Self-Employed,Healthcare,880542,824,4319428,85843,Quarterly,4,Owned,Yes,889484
eaee4ff6-e911-4cf6-84bf-11f119d9d274,Kelsey Alvarado,Other,43,1205198,Jessicaville,3,Medium,2,Pre-existing Condition,Health,6212876,12,48695,16,371,Retirement,4,23875.23088314275,Divorced,Retired,Retail,442651,611,2171778,157225,Quarterly,0,Rented,Yes,575629
a2b4d997-c4b7-4b07-b72f-2c48f500c8a4,Melissa Brown,Other,46,310314,West Steven,0,Low,0,High Risk,Life,546468,25,38182,9,2547,Education,2,8361.608199846993,Married,Retired,Retail,139116,427,1237152,144615,Monthly,2,Owned,No,876163
92fef1e1-739b-4891-9061-064239e6e242,Patricia Gutierrez,Female,41,1098909,Port Michaelville,1,High,3,Healthy,Auto,502458,19,28510,24,3041,Education,1,23526.929120333378,Married,Self-Employed,Finance,476321,778,1062699,191094,Monthly,4,Owned,No,125237
0325f546-eee4-405a-aa7f-6e27dea689da,Joanna King,Other,33,1315620,Port Victorfurt,2,Low,0,Healthy,Life,6967070,27,41900,23,472,Education,4,26781.87916070952,Single,Self-Employed,Manufacturing,551286,832,529464,108647,Annual,1,Owned,Yes,244089
6c30ab09-5637-4ae6-953b-c3b7747d7e70,Theresa Cisneros,Other,18,1896100,Osbornemouth,1,Low,0,Pre-existing Condition,Health,1195119,9,43636,20,6413,Retirement,0,41960.71185589577,Divorced,Retired,Healthcare,753829,341,2791700,108153,Quarterly,0,Rented,Yes,469006
cec94782-3010-40eb-97d1-20c48af1cdd4,Joyce Atkins,Female,51,1312506,New Cheryl,3,Low,1,Healthy,Health,3563694,19,21268,11,803,Emergency Fund,1,39302.425826724175,Widowed,Retired,Finance,953923,798,2838370,168923,Annual,2,Rented,Yes,807397
ac6a12a9-4126-4966-8b0a-79489c11a75d,Amy Lawrence,Male,55,843889,Kellyburgh,2,Low,2,High Risk,Home,2714938,10,5590,22,9616,Emergency Fund,1,13199.091373253419,Widowed,Salaried,Healthcare,263120,367,1055047,102887,Monthly,1,Rented,Yes,352607
8d64e28f-0223-4e07-bba6-f226fc7a60a9,Jose Stephens,Female,32,1809022,East Jonathan,3+,Low,1,Healthy,Life,1905089,17,16239,5,3832,Wealth Growth,3,35540.92112663146,Widowed,Salaried,IT,471181,629,476172,195705,Quarterly,4,Owned,No,930295
515b2873-b582-47ef-a2c8-1d20b4c9a01d,Alfred Cisneros,Other,34,747753,Brookschester,0,Medium,0,Pre-existing Condition,Auto,8609082,21,26076,22,375,Retirement,3,13204.734441922337,Divorced,Self-Employed,Manufacturing,98066,479,4240745,33617,Monthly,1,Rented,Yes,548644
317deaa3-c6ae-47df-99bc-0dfbc90ba893,Raymond Marquez,Male,20,326189,Lake Brian,3+,Low,3,High Risk,Life,8356642,14,5071,6,3844,Wealth Growth,0,608.1006938745304,Widowed,Salaried,Manufacturing,212717,430,1177289,178312,Annual,2,Owned,Yes,374024
86e90a00-6976-4295-8202-f69d7b1503f4,Susan Kirby,Female,40,1348416,East Tammy,1,Medium,2,Pre-existing Condition,Health,7064786,27,6825,17,663,Emergency Fund,1,25311.88855311,Single,Unemployed,Retail,841517,303,4021496,195139,Annual,4,Rented,No,627824
6d302a0e-4e43-4430-9d28-66b381656e86,Christopher Jackson,Other,47,688783,Ortizland,2,Medium,0,Healthy,Auto,5123563,1,34799,6,3314,Wealth Growth,3,17724.50165658419,Single,Unemployed,Manufacturing,633312,826,980919,103259,Annual,1,Owned,No,581401
a98283a5-ce8b-4dab-9f19-19339586b944,Anna Richardson,Other,32,695783,New Johntown,3+,Low,3+,Pre-existing Condition,Life,4962347,6,35821,19,3302,Emergency Fund,0,15884.200397761402,Single,Retired,Retail,345398,498,4593223,185337,Monthly,1,Rented,No,411145
f402113b-a1fd-4ed0-b49d-227e626af430,Brenda Thomas,Male,32,1401218,West Brettport,0,High,3,High Risk,Life,3602974,23,13616,19,4525,Emergency Fund,4,25410.07829695594,Divorced,Self-Employed,Retail,806746,609,1273107,98436,Annual,4,Rented,Yes,452042
cf1889b1-d90e-4e3e-a2c1-98c1865162ca,Joseph Chavez,Other,55,838412,South Casey,1,Medium,3,High Risk,Life,3312800,11,24740,19,7596,Retirement,2,15121.802969099941,Widowed,Self-Employed,Education,127263,897,2326754,122820,Monthly,4,Rented,Yes,924537
e3aa1320-cbe0-4f1d-8831-546839e59c54,Stephen Adams,Male,24,1124374,North Stephanie,2,High,0,High Risk,Life,1231434,17,26023,2,7738,Emergency Fund,3,27545.024987822282,Single,Unemployed,Finance,890402,826,3662857,96567,Monthly,4,Owned,Yes,220193
43bc21c6-c033-45e6-9dbb-274401c83ba9,Cassandra Porter,Female,39,574378,Dianetown,3,Medium,3,High Risk,Auto,5947367,16,30683,20,724,Retirement,3,16340.858066468265,Divorced,Retired,Healthcare,379976,694,3464854,99987,Quarterly,4,Rented,Yes,157300
1f6770db-e8ce-4b56-81d4-8b5978b9efb1,Bryan James,Other,40,601150,New Michaelchester,3,Medium,1,High Risk,Life,6696781,1,47347,21,5678,Education,4,12228.47242697991,Divorced,Salaried,Healthcare,322857,300,4967869,52828,Monthly,0,Rented,Yes,238762
f12be727-3768-4072-ab58-2411763faa06,Christina Mitchell,Male,36,1097798,South Alexandria,3+,Low,3,Pre-existing Condition,Health,4062052,23,16671,15,5321,Education,4,20143.31514435788,Widowed,Salaried,Education,69053,455,1807606,169812,Annual,1,Owned,Yes,647771
